TID,Module,TestCase Description,PreCondition,TestSteps,Expected Result,Actual Result,Status,Executed QA Name,Misc (Comments),Priority,Is Automated
TID_0386,Order Management,[Invalid] Order Management test case 26 - verify error handling,User has invalid / boundary / malformed data for Order Management module,"1. Navigate to Order Management section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P2,No
TID_0387,Order Management,[Invalid] Order Management test case 27 - verify error handling,User has invalid / boundary / malformed data for Order Management module,"1. Navigate to Order Management section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P3,Yes
TID_0388,Order Management,[Invalid] Order Management test case 28 - verify error handling,User has invalid / boundary / malformed data for Order Management module,"1. Navigate to Order Management section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P0,No
TID_0389,Order Management,[Invalid] Order Management test case 29 - verify error handling,User has invalid / boundary / malformed data for Order Management module,"1. Navigate to Order Management section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P1,No
TID_0390,Order Management,[Invalid] Order Management test case 30 - verify error handling,User has invalid / boundary / malformed data for Order Management module,"1. Navigate to Order Management section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P2,Yes
TID_0391,Order Management,[Invalid] Order Management test case 31 - verify error handling,User has invalid / boundary / malformed data for Order Management module,"1. Navigate to Order Management section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P3,No
TID_0392,Order Management,[Invalid] Order Management test case 32 - verify error handling,User has invalid / boundary / malformed data for Order Management module,"1. Navigate to Order Management section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P0,No
TID_0393,Order Management,[Invalid] Order Management test case 33 - verify error handling,User has invalid / boundary / malformed data for Order Management module,"1. Navigate to Order Management section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P1,Yes
TID_0394,Order Management,[Invalid] Order Management test case 34 - verify error handling,User has invalid / boundary / malformed data for Order Management module,"1. Navigate to Order Management section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P2,No
TID_0395,Order Management,[Invalid] Order Management test case 35 - verify error handling,User has invalid / boundary / malformed data for Order Management module,"1. Navigate to Order Management section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P3,No
TID_0396,Order Management,[Invalid] Order Management test case 36 - verify error handling,User has invalid / boundary / malformed data for Order Management module,"1. Navigate to Order Management section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P0,Yes
TID_0397,Order Management,[Invalid] Order Management test case 37 - verify error handling,User has invalid / boundary / malformed data for Order Management module,"1. Navigate to Order Management section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P1,No
TID_0398,Order Management,[Invalid] Order Management test case 38 - verify error handling,User has invalid / boundary / malformed data for Order Management module,"1. Navigate to Order Management section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P2,No
TID_0399,Order Management,[Invalid] Order Management test case 39 - verify error handling,User has invalid / boundary / malformed data for Order Management module,"1. Navigate to Order Management section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P3,Yes
TID_0400,Order Management,[Invalid] Order Management test case 40 - verify error handling,User has invalid / boundary / malformed data for Order Management module,"1. Navigate to Order Management section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P0,No
TID_0401,Product Search,[Valid] Product Search test case 1 - verify successful flow,User has valid credentials / data for Product Search module,"1. Navigate to Product Search section
2. Enter valid inputs
3. Submit the form / perform action",Product Search operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P1,No
TID_0402,Product Search,[Valid] Product Search test case 2 - verify successful flow,User has valid credentials / data for Product Search module,"1. Navigate to Product Search section
2. Enter valid inputs
3. Submit the form / perform action",Product Search operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P2,Yes
TID_0403,Product Search,[Valid] Product Search test case 3 - verify successful flow,User has valid credentials / data for Product Search module,"1. Navigate to Product Search section
2. Enter valid inputs
3. Submit the form / perform action",Product Search operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P3,No
TID_0404,Product Search,[Valid] Product Search test case 4 - verify successful flow,User has valid credentials / data for Product Search module,"1. Navigate to Product Search section
2. Enter valid inputs
3. Submit the form / perform action",Product Search operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P0,No
